CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
3408,1,1,TraJiK,466,2012-05-30 00:00:00,Yes
28161,,0,Aarxn,251,2024-12-09 00:00:00,Yes
26752,,0,Angel Momos 64,368,2023-09-18 00:00:00,Yes
19983,,0,smokemonster,1291,2016-10-11 00:00:00,Yes
19272,,0,linewalker90,316,2016-05-09 00:00:00,Yes
18155,,0,Casperr,393,2016-01-03 00:00:00,Yes
14604,,0,Sleeplessone22,947,2015-08-21 00:00:00,Yes
14532,,0,retrogamer343,573,2015-08-08 00:00:00,Yes
13711,,0,Lurker,245,2015-05-15 00:00:00,Yes
7376,,0,Lurker,338,2014-07-30 00:00:00,Yes
