CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
26963,,0,GermanTron,795,2023-12-04 00:00:00,Yes
26796,,0,Limask8,986,2023-10-17 00:00:00,Yes
26551,,0,Fall123,735,2023-06-12 00:00:00,Yes
26503,,0,Isake,754,2023-05-30 00:00:00,Yes
26502,,0,Isake,680,2023-05-30 00:00:00,Yes
26500,,0,Isake,820,2023-05-30 00:00:00,Yes
26499,,0,Isake,773,2023-05-30 00:00:00,Yes
26498,,0,Isake,754,2023-05-30 00:00:00,Yes
26497,,0,Isake,680,2023-05-30 00:00:00,Yes
26009,,0,Logan1109,663,2022-12-10 00:00:00,Yes
24602,,0,MCG17,845,2021-05-02 00:00:00,Yes
21780,,0,gohanalian231,536,2017-10-12 00:00:00,Yes
19624,,0,MonchoHokage,586,2016-08-07 00:00:00,Yes
19623,,0,MonchoHokage,586,2016-08-07 00:00:00,Yes
18994,,0,Lurker,580,2016-03-12 00:00:00,Yes
18995,,0,Lurker,679,2016-03-12 00:00:00,Yes
18795,,1,Joseadilson,312,2016-02-07 00:00:00,Yes
15348,,0,funkuzo,595,2015-11-04 00:00:00,Yes
14900,,0,Roberto3,319,2015-09-19 00:00:00,Yes
13418,,0,pesxdz,901,2015-04-29 00:00:00,Yes
12297,,1,Mateuszatch,312,2015-02-08 00:00:00,Yes
11577,,0,Roberto3,312,2015-01-20 00:00:00,Yes
11561,,0,sarh2015,1207,2015-01-18 00:00:00,Yes
10006,,1,caiquejd,1207,2014-11-12 00:00:00,Yes
9117,,1,alex1501,671,2014-10-05 00:00:00,Yes
8482,,0,Lurker,218,2014-09-16 00:00:00,Yes
8211,,1,gaguiballz,1024,2014-09-11 00:00:00,Yes
7893,,1,Leonardo12,1075,2014-09-04 00:00:00,Yes
7177,,1,Ignaxio Herrera,1583,2014-07-18 00:00:00,Yes
6977,,1,Darkman666,260,2014-07-08 00:00:00,Yes
6978,,1,Darkman666,321,2014-07-08 00:00:00,Yes
