CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
5984,5,No,InF,384,2013-10-27 00:00:00,Yes
354,4,Yes,JPizzle,594,2011-02-21 00:00:00,Yes
26185,,Yes,wilfredlink432,509,2023-01-13 00:00:00,Yes
24742,,No,Zaikrot,868,2021-06-13 00:00:00,Yes
24743,,No,Zaikrot,868,2021-06-13 00:00:00,Yes
23261,,Yes,Agamaster,1218,2019-01-10 00:00:00,Yes
15345,,No,funkuzo,562,2015-11-04 00:00:00,Yes
13533,,No,mostwantedzetaRK,1248,2015-05-07 00:00:00,Yes
13535,,No,RianLivre2099,221,2015-05-07 00:00:00,Yes
13509,,No,RianLivre2099,292,2015-05-06 00:00:00,Yes
12018,,No,pesxdz,1119,2015-01-25 00:00:00,Yes
10018,,No,mostwantedzetaRK,1203,2014-11-13 00:00:00,Yes
