CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
4066,5,Yes,nicob982,195,2012-10-29 00:00:00,Yes
1017,5,No,TraJiK,530,2011-03-07 00:00:00,Yes
1021,5,No,TraJiK,559,2011-03-07 00:00:00,Yes
994,5,No,TraJiK,610,2011-03-06 00:00:00,Yes
975,0,No,TraJiK,529,2011-03-06 00:00:00,Yes
280,0,Yes,TraJiK,600,2011-02-21 00:00:00,Yes
25861,,No,Logan1109,545,2022-11-01 00:00:00,Yes
19598,,No,pesxdz,957,2016-07-31 00:00:00,Yes
13767,,No,dewomper,697,2015-05-16 00:00:00,Yes
13768,,No,dewomper,849,2015-05-16 00:00:00,Yes
13668,,No,dewomper,883,2015-05-14 00:00:00,Yes
13663,,No,Lionhart0,912,2015-05-13 00:00:00,Yes
13652,,No,Lionhart0,946,2015-05-12 00:00:00,Yes
13617,,No,dewomper,834,2015-05-11 00:00:00,Yes
11873,,No,alice989,142,2015-01-24 00:00:00,Yes
9988,,No,gorrolana73,299,2014-11-12 00:00:00,Yes
9050,,No,QuattroGam3r,251,2014-10-02 00:00:00,Yes
8947,,No,Lurker,431,2014-09-25 00:00:00,Yes
8948,,No,Lurker,489,2014-09-25 00:00:00,Yes
8946,,No,Lurker,656,2014-09-25 00:00:00,Yes
