CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
5310,0,1,mynameisRAIN,592,2013-06-15 00:00:00,Yes
5222,0,1,ValbasMaN83,96,2013-06-02 00:00:00,Yes
5178,0,0,Niko241,255,2013-05-25 00:00:00,Yes
25769,,0,Logan1109,585,2022-09-15 00:00:00,Yes
25009,,1,blzzs,148,2021-09-02 00:00:00,Yes
24760,,0,Zaikrot,845,2021-06-13 00:00:00,Yes
12521,,1,ait.jaoid,592,2015-02-21 00:00:00,Yes
9731,,0,QuattroGam3r,212,2014-11-06 00:00:00,Yes
9496,,0,kulurak,1056,2014-10-26 00:00:00,Yes
8391,,0,Lurker,244,2014-09-15 00:00:00,Yes
8392,,0,Lurker,228,2014-09-15 00:00:00,Yes
