CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
51,0,Yes,JQE,594,2011-02-17 00:00:00,Yes
26003,,No,Logan1109,365,2022-12-10 00:00:00,Yes
24752,,No,Zaikrot,917,2021-06-13 00:00:00,Yes
16850,,No,Magalyto,294,2015-12-17 00:00:00,Yes
15523,,No,redalf7630,1174,2015-11-14 00:00:00,Yes
11229,,No,QuattroGam3r,208,2015-01-04 00:00:00,Yes
9875,,No,kulurak,1172,2014-11-10 00:00:00,Yes
9855,,No,gorrolana73,267,2014-11-09 00:00:00,Yes
9701,,No,QuattroGam3r,208,2014-11-06 00:00:00,Yes
7118,,Yes,Endrew,597,2014-07-18 00:00:00,Yes
6950,,Yes,Endrew,489,2014-07-07 00:00:00,Yes
