CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
363,3,Yes,JPizzle,596,2011-02-21 00:00:00,Yes
25881,,No,Logan1109,568,2022-11-01 00:00:00,Yes
25297,,No,lucasblz,986,2022-03-27 00:00:00,Yes
25235,,No,RefosLastKnight,294,2022-01-25 00:00:00,Yes
23180,,No,angel2003,640,2018-12-18 00:00:00,Yes
22322,,No,Destructo99,1138,2018-02-20 00:00:00,Yes
22323,,No,Destructo99,1040,2018-02-20 00:00:00,Yes
22324,,No,Destructo99,1173,2018-02-20 00:00:00,Yes
20452,,Yes,Marketplace,596,2016-12-09 00:00:00,Yes
18490,,Yes,roberto360,1427,2016-01-17 00:00:00,Yes
18367,,No,Pablo_Web,302,2016-01-07 00:00:00,Yes
12660,,No,projektHAZE,1105,2015-03-02 00:00:00,Yes
7514,,No,caco81,934,2014-08-03 00:00:00,Yes
