CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
25949,,No,Logan1109,509,2022-11-15 00:00:00,Yes
22131,,No,AlDahir,271,2018-01-30 00:00:00,Yes
20470,,Yes,Marketplace,567,2016-12-09 00:00:00,Yes
19219,,No,Goku Sayan,589,2016-05-02 00:00:00,Yes
19214,,No,Goku Sayan,925,2016-04-29 00:00:00,Yes
18877,,No,Reptileman,778,2016-02-18 00:00:00,Yes
18874,,Yes,Joseadilson,567,2016-02-16 00:00:00,Yes
18553,,No,medalha master,567,2016-01-25 00:00:00,Yes
17509,,Yes,Ghost633,567,2015-12-23 00:00:00,Yes
15600,,No,Destructo99,778,2015-11-25 00:00:00,Yes
15555,,No,fertinga2,1123,2015-11-19 00:00:00,Yes
15505,,No,Destructo99,551,2015-11-12 00:00:00,Yes
15372,,No,RGSPro,609,2015-11-05 00:00:00,Yes
15324,,No,fertinga2,807,2015-11-04 00:00:00,Yes
15219,,No,kulurak,948,2015-10-28 00:00:00,Yes
15211,,No,Lionhart0,820,2015-10-28 00:00:00,Yes
15196,,Yes,rage3,236,2015-10-27 00:00:00,Yes
15195,,No,rage3,227,2015-10-27 00:00:00,Yes
15193,,No,MushroomKnight,728,2015-10-27 00:00:00,Yes
15162,,No,kulurak,897,2015-10-26 00:00:00,Yes
15163,,No,kulurak,902,2015-10-26 00:00:00,Yes
