CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
3342,4,1,shynjy,447,2012-05-26 00:00:00,Yes
3057,0,0,skimak,452,2012-03-25 00:00:00,Yes
3043,0,0,rufio81,178,2012-03-23 00:00:00,Yes
27935,,1,IChoseRapture95,387,2024-10-20 00:00:00,Yes
26994,,0,GermanTron,667,2023-12-04 00:00:00,Yes
26145,,1,blzzs,137,2023-01-10 00:00:00,Yes
25841,,0,AccuKORE,380,2022-10-28 00:00:00,Yes
14276,,0,GSV,523,2015-07-07 00:00:00,Yes
14044,,0,Lionhart0,638,2015-06-03 00:00:00,Yes
13877,,0,RianLivre2099,243,2015-05-22 00:00:00,Yes
11953,,0,alice989,50,2015-01-25 00:00:00,Yes
11084,,0,FdnSL,411,2014-12-30 00:00:00,Yes
10589,,0,Gromber,176,2014-12-03 00:00:00,Yes
8506,,0,Lurker,184,2014-09-18 00:00:00,Yes
