CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
272,5,Yes,TraJiK,541,2011-02-21 00:00:00,Yes
1494,4,No,Razkar,213,2011-03-22 00:00:00,Yes
3897,0,No,birdman86,595,2012-10-07 00:00:00,Yes
1495,0,No,Razkar,187,2011-03-22 00:00:00,Yes
27939,,Yes,IChoseRapture95,528,2024-10-20 00:00:00,Yes
25966,,No,Logan1109,665,2022-11-28 00:00:00,Yes
22976,,Yes,ToXiCx,267,2018-09-09 00:00:00,Yes
20880,,No,fertinga2,906,2017-03-02 00:00:00,Yes
19722,,No,lord_Evil,565,2016-08-30 00:00:00,Yes
15169,,No,RGSPro,712,2015-10-26 00:00:00,Yes
14440,,No,ALEX868482,235,2015-07-22 00:00:00,Yes
14321,,No,s3RG3y06,235,2015-07-12 00:00:00,Yes
13566,,No,RianLivre2099,248,2015-05-09 00:00:00,Yes
13513,,No,Alex17rus,1216,2015-05-06 00:00:00,Yes
11216,,No,QuattroGam3r,210,2015-01-04 00:00:00,Yes
