CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
3811,5,No,BlackTeresis,722,2012-09-22 00:00:00,Yes
3817,2,Yes,Gromber,386,2012-09-23 00:00:00,Yes
26997,,No,GermanTron,1012,2023-12-04 00:00:00,Yes
24738,,No,linewalker90,1169,2021-06-07 00:00:00,Yes
24087,,Yes,IronKiller,261,2020-08-01 00:00:00,Yes
18549,,No,Rainman74,841,2016-01-24 00:00:00,Yes
15486,,No,Destructo99,980,2015-11-08 00:00:00,Yes
13502,,No,sztikk,1230,2015-05-05 00:00:00,Yes
13265,,No,sztikk,1231,2015-04-20 00:00:00,Yes
10981,,No,tallaito,880,2014-12-22 00:00:00,Yes
