CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
563,3,No,TraJiK,504,2011-02-22 00:00:00,Yes
27819,,Yes,psboss,831,2024-10-06 00:00:00,Yes
26879,,No,GermanTron,783,2023-12-04 00:00:00,Yes
25647,,No,Logan1109,528,2022-09-15 00:00:00,Yes
25056,,Yes,enrikoliveira,492,2021-10-07 00:00:00,Yes
22927,,No,tallaito,357,2018-08-09 00:00:00,Yes
21822,,No,JimmyX,855,2017-10-30 00:00:00,Yes
14054,,No,RianLivre2099,293,2015-06-07 00:00:00,Yes
12610,,No,mostwantedzetaRK,956,2015-02-27 00:00:00,Yes
9993,,No,gorrolana73,276,2014-11-12 00:00:00,Yes
